year,mon,dy,hr,minutes,seconds,lon,lat,dep,mag,evid
2016,1,10,10,48,34.39,121.9830,24.1535,24.59,3.03,13101048.P16
2016,1,10,11,16,23.06,121.9823,24.1658,23.75,3.48,13101116.P16
2016,1,10,11,28,33.21,121.9950,24.1432,24.20,3.13,13101128.P16
2016,1,10,11,28,44.44,121.9882,24.1522,25.88,3.11,13101128.116
2016,1,11,4,52,57.55,121.5307,23.4338,33.15,5.25,13110452.P16
2016,1,11,4,58,15.75,121.5103,23.4328,31.86,3.21,13110457.P16
2016,1,11,5,6,46.53,122.7402,24.9038,29.36,3.25,13110506.P16
2016,1,11,6,57,1.97,121.6930,24.4692,66.04,3.01,13110656.P16
2016,1,11,22,8,10.12,121.0603,21.7853,20.09,3.71,13112208.P16
2016,1,13,9,6,57.71,120.4882,23.4140,9.70,3.59,13130906.P16
2016,1,13,12,15,54.99,121.8633,24.6067,70.31,3.05,13131216.P16
2016,1,13,12,53,12.24,121.2362,24.7520,9.44,3.11,13131253.P16
2016,1,13,17,11,46.84,121.8360,24.1075,6.53,4.43,13131711.P16
2016,1,13,17,22,37.64,121.8262,24.1068,10.48,4.38,13131722.P16
2016,1,14,23,13,55.80,121.6433,24.0725,11.07,3.38,13142313.P16
2016,1,15,16,8,30.46,121.7855,23.8625,43.62,3.30,13151608.P16
2016,1,15,16,27,20.87,121.7612,24.4880,42.92,3.88,13151627.P16
2016,1,15,17,16,14.73,120.7225,22.5093,25.27,3.18,13151716.P16
2016,1,16,2,46,30.03,120.4478,23.4592,11.37,3.24,13160246.P16
2016,1,17,2,50,59.24,121.9240,24.4527,31.77,3.10,13170250.P16
2016,1,17,4,12,34.93,121.2858,22.6252,31.13,3.13,13170412.P16
2016,1,18,15,45,15.89,120.4878,23.2275,12.71,3.42,13181544.P16
2016,1,19,2,13,26.83,121.3125,22.7870,29.72,5.80,13190213.P16
2016,1,19,2,17,1.71,121.3005,22.7705,27.64,3.43,13190216.P16
2016,1,19,2,25,43.80,121.3172,22.7493,29.63,3.06,13190225.P16
2016,1,19,5,35,6.00,121.3212,22.7812,27.85,3.24,13190534.P16
2016,1,19,12,4,6.09,121.5677,23.8955,9.69,3.71,13191204.P16
2016,1,20,6,57,28.35,122.5923,23.7545,42.72,3.47,13200657.P16
2016,1,20,7,56,15.70,121.7435,21.5085,126.72,4.18,13200756.P16
2016,1,20,11,52,4.15,121.8872,24.4522,20.65,3.06,13201151.P16
2016,1,20,15,35,46.16,121.3327,22.7718,29.68,4.16,13201535.P16
2016,1,20,17,33,37.00,122.8085,24.0793,30.84,3.49,13201733.P16
2016,1,20,22,0,53.28,122.2615,24.9565,124.00,3.63,13202200.P16
2016,1,21,9,41,40.61,121.3850,23.0647,21.83,3.25,13210941.P16
2016,1,21,11,6,19.28,120.4170,21.9995,36.88,3.53,13211106.P16
2016,1,21,12,0,57.90,122.0618,24.2648,38.34,3.66,13211200.P16
2016,1,21,20,22,2.37,122.4132,24.9833,11.71,3.11,13212021.P16
2016,1,21,20,37,28.18,122.3072,24.9585,13.97,4.42,13212037.P16
2016,1,21,20,37,39.76,122.3187,24.9898,12.46,3.96,13212037.216
2016,1,21,20,38,44.11,122.3312,24.9545,9.00,3.55,13212037.116
2016,1,21,21,1,19.67,122.2590,24.9475,10.26,3.69,13212101.P16
2016,1,21,21,1,51.94,122.2497,24.9545,12.01,3.48,13212101.116
2016,1,21,22,1,32.42,122.3108,24.9527,10.76,3.27,13212201.P16
2016,1,21,22,40,3.76,122.2740,24.9110,4.76,3.08,13212239.P16
2016,1,21,22,40,55.12,122.3198,24.9332,9.93,3.29,13212240.P16
2016,1,21,22,41,49.93,122.3505,24.9235,4.08,3.20,13212241.P16
2016,1,21,22,42,54.69,122.3433,24.9503,12.98,3.05,13212242.P16
2016,1,21,22,46,58.65,122.3442,24.9510,10.42,3.01,13212246.P16
2016,1,21,23,12,41.78,122.3430,24.9245,4.78,3.96,13212312.P16
2016,1,21,23,59,45.10,122.2828,24.9272,4.19,3.28,13212359.P16
2016,1,22,2,35,4.52,121.3362,22.7172,25.53,3.43,13220235.P16
2016,1,22,8,28,18.05,122.7218,23.9405,38.11,4.23,13220828.P16
2016,1,22,19,11,29.14,121.6385,24.5588,44.20,3.37,13221911.P16
2016,1,23,2,7,57.78,121.3163,22.0125,35.80,3.42,13230208.P16
2016,1,23,4,2,10.67,122.3502,24.6163,11.38,3.96,13230401.P16
2016,1,23,4,20,1.24,121.3133,22.7717,25.64,3.13,13230419.P16
2016,1,24,1,26,19.97,121.5538,23.2257,39.01,3.26,13240126.P16
2016,1,24,18,17,56.97,121.1350,23.9175,25.96,3.36,13241817.P16
2016,1,25,2,8,34.76,122.0980,24.8948,108.50,3.17,13250208.P16
2016,1,25,7,1,0.65,121.7002,23.7690,25.78,3.30,13250700.P16
2016,1,25,18,4,26.62,122.4618,25.2203,219.97,3.00,13251804.P16
2016,1,26,2,58,58.52,122.7065,23.9512,46.19,3.00,13260259.P16
2016,1,26,13,38,5.74,121.5678,22.9393,131.27,4.23,13261338.P16
2016,1,26,16,5,36.91,121.3755,21.5008,57.45,4.55,13261605.P16
2016,1,26,17,27,13.32,121.3588,21.5478,36.04,3.78,13261727.P16
2016,1,27,21,40,29.65,121.7090,24.3270,61.90,3.15,13272140.P16
2016,1,28,6,27,34.25,121.9560,24.8812,89.66,3.56,13280627.P16
2016,1,28,18,36,41.60,122.5542,24.4723,82.22,3.08,13281836.P16
2016,1,29,19,12,33.66,121.8042,22.7220,26.75,3.33,13291912.P16
2016,1,29,22,52,47.99,121.7563,24.1772,45.12,3.18,13292252.P16
2016,1,30,1,52,7.58,122.0360,24.5985,69.06,3.25,13300152.P16
2016,1,30,3,7,52.72,121.6192,23.0332,24.88,3.38,13300307.P16
2016,1,30,3,12,2.23,122.4407,23.9915,24.94,4.22,13300312.P16
2016,1,30,4,59,48.70,122.3567,24.6958,95.69,3.25,13300500.P16
2016,1,31,4,31,9.00,120.5745,21.6580,38.80,3.11,13310431.P16
2016,1,31,6,49,22.92,122.5373,23.7942,33.70,3.37,13310649.P16
2016,1,31,13,23,32.73,121.8173,21.2102,208.75,3.50,13311323.P16
2016,1,31,16,49,48.40,122.1237,24.7040,65.99,3.64,13311649.P16
2016,2,1,5,23,30.26,120.0803,21.5035,65.80,3.20,14010523.P16
2016,2,1,8,13,32.32,122.2702,24.9257,11.25,3.12,14010813.P16
2016,2,1,17,22,50.24,121.8422,24.6847,76.02,3.52,14011722.P16
2016,2,2,13,3,5.53,121.9160,24.4020,19.83,3.18,14021302.P16
2016,2,2,14,19,21.67,123.5358,25.4235,203.74,6.65,14021419.P16
2016,2,2,15,15,23.14,121.6232,24.0137,8.97,3.10,14021515.P16
2016,2,2,21,52,56.00,121.4453,23.3385,25.25,3.52,14022152.P16
2016,2,3,3,45,44.58,121.3965,22.2098,14.55,3.32,14030345.P16
2016,2,3,6,12,24.00,121.9240,23.8688,14.42,3.17,14030612.P16
2016,2,4,8,10,44.86,121.5730,24.1428,15.71,3.14,14040810.P16
2016,2,4,8,55,23.59,122.3157,22.5165,44.43,3.29,14040855.P16
2016,2,5,11,16,26.69,121.4708,23.9413,16.09,3.23,14051116.P16
2016,2,5,19,57,26.08,120.5438,22.9220,14.64,6.60,14051957.P16
2016,2,5,19,58,28.92,120.4332,22.9418,18.10,5.26,14051957.216
2016,2,5,19,59,6.45,120.5187,22.9587,16.79,4.41,14051957.116
2016,2,5,20,0,6.12,120.3193,22.9660,24.32,4.90,14051957.316
2016,2,5,20,0,41.35,120.5552,23.2135,12.77,3.51,14051957.616
2016,2,5,20,1,3.65,120.5627,22.9413,15.70,3.89,14051957.416
2016,2,5,20,1,52.55,120.3537,23.0107,23.24,4.55,14051957.516
2016,2,5,20,2,39.67,120.3335,22.9530,22.83,4.17,14051957.716
2016,2,5,20,3,9.31,120.3128,22.9665,26.79,4.47,14052003.P16
2016,2,5,20,3,50.15,120.3782,23.0190,24.27,3.84,14052003.216
2016,2,5,20,4,18.53,120.3740,23.0235,23.27,3.71,14052003.116
2016,2,5,20,5,25.84,120.3587,23.0065,21.84,3.56,14052003.316
2016,2,5,20,5,42.77,120.5677,23.0108,14.43,3.24,14052003.416
2016,2,5,20,6,28.81,120.6115,22.9190,10.04,3.50,14052006.P16
2016,2,5,20,6,58.45,120.5123,23.1358,11.97,3.17,14052006.116
2016,2,5,20,7,58.98,120.4708,23.0972,21.38,3.02,14052008.316
2016,2,5,20,8,12.38,120.3152,22.9417,26.27,3.43,14052008.216
2016,2,5,20,8,30.81,120.5323,22.9420,11.68,3.33,14052008.116
2016,2,5,20,8,54.51,120.5375,22.9327,12.91,3.30,14052008.P16
2016,2,5,20,10,41.86,120.3042,22.9548,26.24,3.18,14052010.316
2016,2,5,20,10,54.01,120.5842,22.9140,12.95,3.30,14052010.P16
2016,2,5,20,12,46.25,120.3142,22.9448,23.06,3.31,14052012.P16
2016,2,5,20,18,42.79,120.3748,22.9657,22.96,3.51,14052018.P16
2016,2,5,21,7,17.11,120.3503,23.0148,23.44,3.52,14052107.216
2016,2,5,21,7,18.89,120.3643,23.0057,21.06,4.28,14052107.P16
2016,2,5,21,11,36.01,120.5752,22.9462,16.14,3.38,14052111.P16
2016,2,5,21,13,51.82,120.3563,23.0307,22.74,3.35,14052113.P16
2016,2,5,21,58,30.48,120.4337,22.9692,21.91,3.19,14052158.P16
2016,2,5,22,5,24.21,121.9390,24.3695,26.68,3.91,14052205.P16
2016,2,5,22,14,25.92,120.3825,22.9942,23.72,3.08,14052214.P16
2016,2,5,23,7,29.02,120.3573,22.9888,22.77,3.24,14052307.P16
2016,2,6,0,27,52.64,120.5755,22.9330,14.50,3.06,14060027.P16
2016,2,6,2,41,34.84,120.4267,22.9725,22.03,3.11,14060241.P16
2016,2,6,12,14,42.16,121.7020,24.3352,14.90,3.17,14061214.P16
2016,2,6,13,41,56.63,120.3702,22.9607,23.35,3.49,14061341.P16
2016,2,6,14,27,48.28,120.5287,22.9270,12.28,3.12,14061427.P16
2016,2,6,14,57,44.54,121.6125,22.7648,14.43,3.22,14061457.P16
2016,2,6,22,40,27.22,120.5898,23.0122,14.63,3.08,14062240.P16
2016,2,7,1,34,45.07,120.4352,22.9690,20.54,3.25,14070134.P16
2016,2,7,6,7,19.70,122.0017,24.1558,18.40,3.29,14070607.P16
2016,2,7,11,14,46.88,120.4912,23.4202,8.41,3.28,14071114.P16
2016,2,7,16,48,42.44,120.5562,23.0512,12.03,3.21,14071648.P16
2016,2,7,19,7,9.88,120.4860,23.1823,12.96,3.14,14071907.P16
2016,2,8,3,22,41.69,120.4648,23.1903,14.22,3.27,14080322.P16
2016,2,8,9,54,51.39,120.5687,23.0130,12.90,3.76,14080954.P16
2016,2,8,10,14,50.52,120.5715,22.9285,14.65,3.39,14081014.P16
2016,2,8,11,41,55.31,120.5202,23.5327,5.58,3.13,14081141.P16
2016,2,8,13,19,18.42,122.8433,24.5788,83.94,3.47,14081319.P16
2016,2,8,18,28,21.99,121.5785,23.2907,40.43,3.04,14081828.P16
2016,2,9,0,47,0.62,121.6920,23.8883,5.69,5.12,14090046.P16
2016,2,10,0,40,26.98,120.4318,23.1675,16.06,3.79,14100040.P16
2016,2,10,4,23,45.31,120.4817,23.1817,13.22,3.49,14100423.P16
2016,2,10,6,6,47.74,120.5205,23.5323,5.08,3.31,14100606.P16
2016,2,10,6,37,51.68,120.5472,23.0983,7.78,3.14,14100637.P16
2016,2,10,13,34,27.53,120.5468,22.9098,13.97,3.84,14101334.P16
2016,2,10,13,37,38.22,120.5422,22.9138,13.49,3.74,14101337.P16
2016,2,11,4,7,19.86,121.4338,22.9385,36.37,3.80,14110407.P16
2016,2,11,7,41,25.39,120.6235,21.7520,31.77,3.10,14110741.P16
2016,2,12,1,10,49.05,120.5293,22.9255,12.16,3.82,14120110.P16
2016,2,12,9,33,14.09,122.5922,24.6983,111.67,3.40,14120933.P16
2016,2,12,10,22,47.16,122.2287,24.8978,113.41,3.70,14121022.P16
2016,2,12,16,12,42.13,122.5417,24.6083,100.60,3.14,14121612.P16
2016,2,13,0,36,50.36,120.6225,22.4675,21.73,3.55,14130036.P16
2016,2,13,3,48,6.86,121.5950,23.6907,35.27,3.41,14130348.P16
2016,2,13,5,57,34.55,122.9522,24.8670,114.85,3.00,14130557.P16
2016,2,13,11,57,18.42,121.3292,23.2048,12.68,3.07,14131157.P16
2016,2,13,17,7,50.52,121.1617,24.2403,5.74,4.09,14131707.P16
2016,2,13,17,9,53.86,121.1610,24.2452,5.80,3.01,14131709.P16
2016,2,13,17,49,20.65,121.8923,24.4448,22.91,3.00,14131749.P16
2016,2,13,18,15,41.98,121.1873,21.3658,42.65,3.16,14131815.P16
2016,2,13,23,17,20.11,121.1765,21.3922,49.35,3.23,14132317.P16
2016,2,14,2,21,31.66,122.8543,24.5372,71.36,3.58,14140221.P16
2016,2,14,4,11,44.40,121.0140,22.3322,12.83,3.11,14140411.P16
2016,2,14,15,58,48.62,119.3058,24.6408,10.22,3.13,14141558.P16
2016,2,14,19,1,22.41,122.0183,24.4290,20.48,3.01,14141901.116
2016,2,14,19,1,47.91,122.0188,24.4312,20.99,3.48,14141901.P16
2016,2,14,20,35,47.16,120.9078,22.9745,7.36,3.27,14142035.P16
2016,2,15,5,22,36.86,120.8593,23.0195,4.93,4.49,14150522.P16
2016,2,15,5,30,12.22,120.8622,23.0072,5.35,3.24,14150530.P16
2016,2,15,5,48,25.50,120.8627,23.0117,4.36,3.90,14150548.P16
2016,2,15,5,54,30.08,121.3967,23.2122,22.46,3.10,14150554.P16
2016,2,15,8,1,33.05,120.8667,23.0008,5.18,3.94,14150801.P16
2016,2,15,8,20,4.78,120.8615,22.9990,3.97,3.02,14150820.P16
2016,2,15,9,34,11.35,120.8685,23.0243,3.70,3.43,14150934.P16
2016,2,15,9,35,47.42,120.8648,23.0237,4.02,3.24,14150935.P16
2016,2,15,9,36,15.33,120.8640,23.0223,4.82,3.19,14150935.116
2016,2,15,10,55,0.11,120.6050,22.9023,16.59,3.47,14151054.P16
2016,2,15,16,48,58.82,121.9368,24.7590,69.73,3.05,14151648.P16
2016,2,16,1,10,1.64,121.6772,24.0280,38.45,3.28,14160109.P16
2016,2,16,1,15,29.84,120.8877,22.9998,3.70,3.05,14160115.P16
2016,2,16,2,40,51.39,120.8875,22.9987,4.36,4.27,14160240.P16
2016,2,16,2,41,43.70,120.8623,22.9930,3.83,3.47,14160240.116
2016,2,16,2,45,59.37,120.8932,23.0003,5.80,4.76,14160245.P16
2016,2,16,3,14,6.38,120.8840,23.0073,3.80,3.02,14160314.P16
2016,2,16,3,15,29.27,122.2975,24.8725,125.32,3.47,14160315.P16
2016,2,16,4,4,54.70,120.8685,23.0107,5.03,4.97,14160404.P16
2016,2,16,4,6,48.29,120.8567,23.0023,4.77,3.81,14160406.P16
2016,2,16,4,8,27.73,120.9018,23.0170,4.03,3.75,14160408.P16
2016,2,16,4,13,40.91,120.8642,22.9977,5.65,3.99,14160413.P16
2016,2,16,4,41,23.51,120.8682,22.9968,3.81,3.73,14160441.P16
2016,2,16,5,29,51.89,120.8657,22.9825,4.93,3.00,14160529.P16
2016,2,16,11,35,27.93,121.9442,24.8268,10.99,4.00,14161135.P16
2016,2,16,11,35,37.37,121.9517,24.8778,6.91,3.10,14161135.116
2016,2,16,11,36,10.50,121.9385,24.8313,9.31,3.29,14161136.P16
2016,2,16,12,20,54.90,121.9470,24.8275,8.62,3.96,14161220.P16
2016,2,16,12,36,32.74,121.9603,24.8313,15.45,3.71,14161236.P16
2016,2,16,12,36,36.34,121.9545,24.8865,16.03,3.80,14161236.116
2016,2,16,12,42,35.89,120.8557,22.9880,4.37,3.23,14161242.P16
2016,2,16,15,58,3.52,120.8692,23.0005,5.19,3.18,14161557.P16
2016,2,16,16,36,20.88,120.8942,23.0027,4.15,4.08,14161636.P16
2016,2,17,0,35,56.20,121.9742,24.6668,58.29,3.21,14170035.P16
2016,2,17,4,15,20.60,120.5330,22.8998,17.14,3.58,14170415.P16
2016,2,17,4,32,18.45,120.5357,22.9147,14.46,3.51,14170432.P16
2016,2,17,5,39,25.40,121.8323,21.2562,174.73,3.53,14170539.116
2016,2,17,7,8,0.95,120.8683,23.0117,4.99,3.67,14170708.P16
2016,2,17,7,47,15.59,121.5615,22.1375,23.40,3.08,14170747.P16
2016,2,17,8,14,20.05,120.8555,23.0047,5.58,3.51,14170813.P16
2016,2,17,8,47,41.80,120.8482,22.9947,4.55,3.36,14170847.P16
2016,2,17,16,40,15.90,120.5625,22.9370,15.40,3.38,14171640.P16
2016,2,17,22,31,23.78,122.9168,24.3843,64.50,4.35,14172231.P16
2016,2,18,1,9,18.34,120.8718,23.0165,5.17,3.18,14180109.116
2016,2,18,1,9,39.02,120.8693,23.0163,5.44,5.27,14180109.P16
2016,2,18,1,11,41.15,120.8527,23.0288,8.90,3.02,14180109.216
2016,2,18,1,12,56.27,120.8725,23.0238,5.20,4.04,14180112.P16
2016,2,18,1,18,31.99,120.8762,23.0265,4.26,5.13,14180118.P16
2016,2,18,1,19,7.58,120.8483,23.0228,12.49,3.72,14180118.116
2016,2,18,1,19,44.24,120.8652,23.0317,3.89,3.42,14180118.216
2016,2,18,1,20,36.27,120.8695,23.0423,3.94,3.99,14180118.316
2016,2,18,1,21,59.04,120.8662,23.0430,5.59,3.53,14180118.416
2016,2,18,1,28,5.26,120.8555,23.0282,2.83,3.67,14180128.P16
2016,2,18,1,32,30.38,120.8603,23.0347,4.49,3.71,14180132.P16
2016,2,18,1,40,37.86,120.8842,23.0910,5.56,3.09,14180140.P16
2016,2,18,1,42,18.10,120.8803,23.0382,4.05,3.00,14180142.P16
2016,2,18,1,53,57.68,120.8620,22.9948,4.94,3.18,14180154.P16
2016,2,18,1,56,23.44,120.8582,23.0303,4.18,3.60,14180156.P16
2016,2,18,2,44,7.72,120.8853,23.0347,1.85,3.26,14180244.P16
2016,2,18,4,3,54.11,120.8648,23.0190,3.91,3.58,14180403.P16
2016,2,18,7,45,54.53,120.8715,23.0270,4.79,3.45,14180745.P16
2016,2,18,7,51,34.83,120.8623,23.0292,5.83,3.02,14180751.P16
2016,2,18,9,41,16.35,120.8732,23.0457,4.76,3.25,14180941.P16
2016,2,18,10,59,9.39,121.6693,24.3343,46.50,3.18,14181059.P16
2016,2,18,11,4,22.68,120.8580,23.0192,4.89,3.07,14181104.P16
2016,2,18,14,58,59.97,120.8860,22.9962,3.54,3.42,14181458.P16
2016,2,18,20,35,33.90,121.8068,24.3395,12.25,3.56,14182035.P16
2016,2,18,21,20,6.65,120.3478,22.9642,24.43,4.25,14182120.P16
2016,2,19,2,25,20.75,120.3418,22.9850,24.97,3.29,14190225.P16
2016,2,19,10,46,2.96,122.0260,24.8693,102.07,3.10,14191045.P16
2016,2,20,2,21,45.76,122.4340,24.1397,31.11,3.70,14200221.P16
2016,2,20,10,19,47.43,121.6995,24.6853,74.18,3.21,14201019.P16
2016,2,20,14,52,26.18,121.6883,24.4890,38.00,3.08,14201452.P16
2016,2,21,4,48,37.56,120.5507,22.9143,15.23,3.26,14210448.P16
2016,2,21,6,15,49.69,120.9005,22.9830,7.35,3.01,14210615.P16
2016,2,21,9,23,24.16,122.8192,24.5825,83.45,3.84,14210923.P16
2016,2,21,12,41,52.22,120.8463,23.0767,5.49,3.02,14211241.P16
2016,2,21,14,18,17.79,120.8453,23.0782,5.67,3.27,14211418.P16
2016,2,21,14,20,45.55,120.8482,23.0810,4.28,3.17,14211420.P16
2016,2,21,20,34,54.83,120.6008,23.1890,10.42,3.57,14212034.P16
2016,2,21,21,56,2.43,119.9617,21.1178,74.52,3.74,14212156.P16
2016,2,21,22,36,12.56,120.6045,23.1898,11.13,3.65,14212236.P16
2016,2,21,22,36,27.74,120.6008,23.1903,11.44,3.08,14212236.116
2016,2,22,0,35,38.83,120.5757,22.8997,18.68,3.36,14220035.P16
2016,2,22,8,18,34.38,121.0157,23.6267,4.09,3.03,14220818.P16
2016,2,22,10,25,6.99,120.9457,22.9895,5.34,3.37,14221024.P16
2016,2,22,11,17,6.65,120.9433,22.9882,7.55,4.00,14221116.P16
2016,2,22,11,51,18.43,120.9410,22.9802,7.78,3.74,14221151.P16
2016,2,22,11,55,9.54,120.9485,22.9940,4.10,4.23,14221154.P16
2016,2,22,11,59,17.72,120.9428,22.9915,6.55,3.04,14221159.P16
2016,2,22,12,3,1.06,120.9438,22.9927,7.39,3.15,14221202.P16
2016,2,22,12,16,58.23,120.9467,22.9837,6.84,3.30,14221216.P16
2016,2,22,14,8,0.17,120.9625,22.9882,9.05,3.08,14221407.P16
2016,2,22,14,59,39.70,120.9632,22.9880,6.99,3.12,14221459.P16
2016,2,22,20,20,1.51,121.6538,23.8857,4.41,4.04,14222020.P16
2016,2,23,7,36,27.62,121.3005,22.6857,32.52,3.01,14230736.P16
2016,2,23,8,26,27.47,122.3603,24.0083,24.86,4.75,14230826.P16
2016,2,23,8,27,18.91,122.3825,24.1010,9.79,3.92,14230826.116
2016,2,23,8,50,11.35,122.3722,24.0173,22.98,3.56,14230850.P16
2016,2,23,11,17,59.67,120.5697,22.9308,16.60,3.51,14231117.P16
2016,2,23,13,19,34.78,122.4380,24.0705,22.39,3.70,14231319.P16
2016,2,23,23,11,27.18,122.2160,24.8507,8.73,3.04,14232311.P16
2016,2,24,4,35,51.98,121.3217,21.1937,69.47,4.07,14240436.P16
2016,2,24,9,12,57.49,121.9885,23.3457,33.46,3.40,14240912.P16
2016,2,24,16,36,57.54,122.1622,24.9172,120.27,3.59,14241636.P16
2016,2,24,23,53,49.90,120.6090,23.1835,10.23,3.58,14242353.P16
2016,2,25,5,30,11.26,122.7045,25.0923,41.18,3.47,14250528.P16
2016,2,25,6,3,32.31,122.6297,24.9405,10.55,3.18,14250603.P16
2016,2,25,17,17,19.31,121.9242,24.8810,98.73,3.99,14251717.P16
2016,2,26,6,45,43.28,121.3620,23.2512,44.98,3.49,14260645.P16
2016,2,26,19,17,23.68,121.8965,24.8640,107.84,3.12,14261917.P16
2016,2,27,2,59,53.09,121.0278,22.3322,12.84,4.77,14270259.P16
2016,2,27,10,4,27.90,121.5472,23.2112,40.89,3.38,14271004.P16
2016,2,27,13,32,3.21,121.9467,21.2648,179.42,4.03,14271332.P16
2016,2,28,6,11,27.86,121.9928,24.6538,67.09,3.55,14280611.P16
2016,2,28,20,0,36.99,120.7680,23.1055,6.48,3.34,14282000.P16
2016,2,28,20,53,12.90,122.4607,24.8678,17.44,3.45,14282053.P16
2016,2,28,20,56,51.31,122.4545,24.8622,16.69,3.71,14282056.P16
2016,2,29,1,36,14.59,121.7320,24.9220,112.58,4.29,14290136.P16
2016,2,29,7,51,15.64,122.4247,24.9558,136.39,3.17,14290751.P16
2016,2,29,23,34,37.07,122.6753,23.9778,45.09,3.21,14292334.P16
2016,3,1,6,29,46.50,122.4687,24.8882,33.39,3.03,15010629.P16
2016,3,1,7,28,53.63,120.5393,22.9078,15.59,3.38,15010728.P16
2016,3,1,11,41,13.70,121.4167,23.8173,26.37,3.23,15011140.P16
2016,3,1,14,42,13.47,121.4993,24.0800,18.63,4.26,15011442.P16
2016,3,1,18,59,44.01,121.8028,24.3865,9.04,3.18,15011859.P16
2016,3,2,7,55,18.26,121.6490,24.9893,121.47,3.17,15020755.P16
2016,3,2,11,32,25.78,122.2095,24.8497,10.64,3.19,15021132.P16
2016,3,2,12,28,27.19,120.2472,22.8770,35.67,3.47,15021228.P16
2016,3,2,14,7,1.98,120.2285,22.8657,32.65,3.96,15021406.P16
2016,3,3,9,30,43.88,121.2800,23.6693,11.51,3.38,15030930.P16
2016,3,3,10,24,11.14,121.2660,23.6645,12.93,3.97,15031024.P16
2016,3,3,10,28,39.47,121.0038,22.3165,12.37,3.75,15031028.P16
2016,3,3,11,12,42.88,121.2690,23.6705,13.62,3.47,15031112.P16
2016,3,3,13,39,48.87,121.2795,23.6685,10.34,3.10,15031339.P16
2016,3,3,15,32,33.86,122.0807,24.7118,56.74,3.12,15031532.P16
2016,3,3,16,20,45.11,122.3833,24.8657,15.88,3.59,15031620.P16
2016,3,3,18,12,15.53,122.2598,24.9298,11.06,3.68,15031812.P16
2016,3,5,4,22,32.97,121.4310,24.3075,6.62,3.03,15050422.P16
2016,3,5,4,47,45.77,122.9765,23.9288,38.36,3.28,15050447.P16
2016,3,5,5,13,33.96,121.7398,24.1603,9.46,3.07,15050513.P16
2016,3,5,9,7,33.87,121.5303,24.1333,23.80,3.77,15050907.P16
2016,3,5,18,11,6.38,121.7715,24.7167,70.48,4.67,15051810.P16
2016,3,5,20,2,33.63,122.0998,24.2823,24.74,3.28,15052002.P16
2016,3,5,22,19,21.29,121.8100,24.8532,100.17,3.07,15052219.P16
2016,3,6,4,33,21.39,122.3400,23.9927,47.61,3.57,15060433.P16
2016,3,6,14,25,10.26,120.6748,22.8218,20.41,4.07,15061424.P16
2016,3,6,15,8,58.75,123.2257,23.1655,68.25,4.95,15061508.P16
2016,3,6,18,16,12.63,121.7782,24.2512,15.76,3.11,15061816.P16
2016,3,7,1,30,56.02,121.7330,24.2552,14.38,3.12,15070130.P16
2016,3,7,15,18,43.05,121.6937,24.1813,11.73,3.30,15071518.116
2016,3,7,15,18,58.47,121.6972,24.1777,12.25,4.05,15071518.P16
2016,3,7,20,55,31.44,120.8697,23.0138,4.20,3.20,15072055.P16
2016,3,7,21,16,28.16,119.6743,21.9513,63.89,3.07,15072116.P16
2016,3,7,21,17,37.24,120.8808,23.0215,3.32,3.20,15072117.P16
2016,3,7,22,50,29.47,121.6297,22.2833,13.31,3.40,15072250.P16
2016,3,8,5,33,32.87,121.2928,22.8017,26.61,3.05,15080533.P16
2016,3,8,15,43,37.22,121.9590,24.3972,19.34,3.72,15081543.P16
2016,3,8,22,17,50.35,121.6615,24.0197,39.60,3.05,15082217.P16
2016,3,9,7,35,14.45,121.4610,23.9545,24.74,3.08,15090734.P16
2016,3,9,15,44,12.97,121.7518,21.6062,142.34,3.86,15091544.P16
2016,3,10,3,41,27.38,120.4195,22.9723,23.38,3.43,15100341.P16
2016,3,10,14,13,16.58,120.4603,23.5558,10.95,3.32,15101412.P16
2016,3,10,15,52,18.97,122.5092,24.8560,130.06,3.06,15101552.P16
2016,3,10,21,16,2.99,122.7282,24.8508,120.16,3.25,15102116.P16
2016,3,11,0,39,50.80,121.8823,23.3620,16.65,3.00,15110040.P16
2016,3,11,1,20,5.73,122.9270,24.4813,61.12,3.15,15110120.P16
2016,3,11,1,30,25.08,121.3580,21.6885,36.97,4.03,15110130.P16
2016,3,11,4,59,41.43,122.8143,24.7675,16.82,3.17,15110459.P16
2016,3,11,5,10,1.23,121.4607,22.1560,34.55,3.06,15110509.P16
2016,3,11,8,21,16.42,120.5380,21.9020,45.81,3.59,15110821.P16
2016,3,12,1,19,35.53,121.7628,24.4072,15.48,3.08,15120119.P16
2016,3,12,22,2,22.79,121.6390,24.0727,9.53,3.02,15122202.P16
2016,3,13,11,17,18.56,121.6392,24.2377,53.76,3.67,15131117.P16
2016,3,13,17,25,26.45,122.2468,25.4748,258.86,3.13,15131725.P16
2016,3,13,19,34,10.50,121.8573,23.9973,40.51,3.42,15131933.P16
2016,3,14,3,14,37.32,120.7663,23.1005,6.94,3.66,15140314.P16
2016,3,14,4,45,25.02,121.7733,24.1987,9.36,3.48,15140445.P16
2016,3,14,5,19,15.46,122.6417,23.8132,89.31,3.21,15140519.P16
2016,3,14,13,38,29.63,121.7415,24.3253,5.69,3.11,15141338.P16
2016,3,15,7,14,32.37,121.9142,24.4347,15.33,3.00,15150714.P16
2016,3,15,11,17,44.60,121.7430,23.8073,43.83,3.46,15151117.P16
2016,3,15,19,41,17.46,121.4288,23.7332,18.11,3.33,15151941.P16
