   time          R           T           Z
2.0820e+01  1.5355e+02  9.7120e+04  1.5027e+05
2.0830e+01  2.5728e+04  1.0023e+05  1.3228e+05
2.0840e+01  6.6692e+04  9.5974e+04  1.1508e+05
2.0850e+01  1.2979e+05  8.5638e+04  1.0706e+05
2.0860e+01  2.0816e+05  7.1707e+04  1.1130e+05
2.0870e+01  2.8428e+05  5.3611e+04  1.2434e+05
2.0880e+01  3.4145e+05  2.6763e+04  1.3833e+05
2.0890e+01  3.7350e+05 -1.4530e+04  1.4531e+05
2.0900e+01  3.8656e+05 -7.1134e+04  1.4116e+05
2.0910e+01  3.9246e+05 -1.3576e+05  1.2582e+05
2.0920e+01  4.0125e+05 -1.9622e+05  1.0245e+05
2.0930e+01  4.1729e+05 -2.4388e+05  7.5891e+04
2.0940e+01  4.3785e+05 -2.7843e+05  5.2769e+04
2.0950e+01  4.5449e+05 -3.0567e+05  3.9748e+04
2.0960e+01  4.5613e+05 -3.3181e+05  4.0000e+04
2.0970e+01  4.3500e+05 -3.5730e+05  5.2554e+04
2.0980e+01  3.9248e+05 -3.7568e+05  7.3311e+04
2.0990e+01  3.3751e+05 -3.7739e+05  9.6703e+04
2.1000e+01  2.8178e+05 -3.5743e+05  1.1928e+05
2.1010e+01  2.3590e+05 -3.2097e+05  1.4178e+05
2.1020e+01  2.0632e+05 -2.7873e+05  1.6755e+05
2.1030e+01  1.9254e+05 -2.4057e+05  1.9904e+05
2.1040e+01  1.8640e+05 -2.1376e+05  2.3334e+05
2.1050e+01  1.7839e+05 -2.0032e+05  2.6203e+05
2.1060e+01  1.6393e+05 -1.9477e+05  2.7528e+05
2.1070e+01  1.4303e+05 -1.8587e+05  2.6600e+05
2.1080e+01  1.1649e+05 -1.6324e+05  2.3271e+05
2.1090e+01  8.3282e+04 -1.2306e+05  1.7909e+05
2.1100e+01  4.2234e+04 -6.9646e+04  1.1161e+05
2.1110e+01 -5.0987e+03 -1.4665e+04  3.8911e+04
2.1120e+01 -5.4246e+04  2.7412e+04 -2.9781e+04
2.1130e+01 -1.0054e+05  4.7481e+04 -8.8748e+04
2.1140e+01 -1.4074e+05  4.6215e+04 -1.3834e+05
2.1150e+01 -1.7263e+05  3.2064e+04 -1.8597e+05
2.1160e+01 -1.9481e+05  1.7761e+04 -2.4157e+05
2.1170e+01 -2.0535e+05  1.4970e+04 -3.0759e+05
2.1180e+01 -2.0208e+05  2.8567e+04 -3.7521e+05
2.1190e+01 -1.8619e+05  5.4584e+04 -4.3026e+05
2.1200e+01 -1.6445e+05  8.1996e+04 -4.6032e+05
2.1210e+01 -1.4793e+05  9.9452e+04 -4.6157e+05
2.1220e+01 -1.4721e+05  1.0357e+05 -4.4210e+05
2.1230e+01 -1.6582e+05  9.8967e+04 -4.1382e+05
2.1240e+01 -1.9768e+05  9.0254e+04 -3.8576e+05
2.1250e+01 -2.3063e+05  7.8946e+04 -3.6363e+05
2.1260e+01 -2.5370e+05  6.6672e+04 -3.4862e+05
2.1270e+01 -2.6392e+05  5.6981e+04 -3.3753e+05
2.1280e+01 -2.6692e+05  5.4546e+04 -3.2566e+05
2.1290e+01 -2.7270e+05  6.2918e+04 -3.1095e+05
2.1300e+01 -2.8866e+05  8.2992e+04 -2.9512e+05
2.1310e+01 -3.1285e+05  1.1201e+05 -2.8175e+05
2.1320e+01 -3.3348e+05  1.4296e+05 -2.7224e+05
2.1330e+01 -3.3538e+05  1.6720e+05 -2.6320e+05
2.1340e+01 -3.0914e+05  1.7888e+05 -2.4904e+05
2.1350e+01 -2.5597e+05  1.7739e+05 -2.2560e+05
2.1360e+01 -1.8520e+05  1.6648e+05 -1.9307e+05
2.1370e+01 -1.0842e+05  1.5066e+05 -1.5613e+05
2.1380e+01 -3.4744e+04  1.3249e+05 -1.2054e+05
2.1390e+01  3.0063e+04  1.1345e+05 -9.1312e+04
2.1400e+01  8.2830e+04  9.5578e+04 -7.3114e+04
2.1410e+01  1.2178e+05  8.0867e+04 -6.8869e+04
2.1420e+01  1.4654e+05  6.9649e+04 -7.7796e+04
2.1430e+01  1.5761e+05  5.9749e+04 -9.6152e+04
2.1440e+01  1.5528e+05  4.8003e+04 -1.1863e+05
2.1450e+01  1.4101e+05  3.2187e+04 -1.3919e+05
2.1460e+01  1.1901e+05  1.1720e+04 -1.5069e+05
2.1470e+01  9.5320e+04 -1.4646e+04 -1.4613e+05
2.1480e+01  7.6091e+04 -5.0571e+04 -1.2103e+05
2.1490e+01  6.4941e+04 -9.8459e+04 -7.3999e+04
2.1500e+01  6.0884e+04 -1.5635e+05 -9.2190e+03
2.1510e+01  6.0597e+04 -2.1667e+05  6.2335e+04
2.1520e+01  6.3388e+04 -2.6856e+05  1.2822e+05
2.1530e+01  7.1347e+04 -3.0527e+05  1.8148e+05
2.1540e+01  8.6317e+04 -3.2861e+05  2.2351e+05
2.1550e+01  1.0890e+05 -3.4713e+05  2.6027e+05
2.1560e+01  1.3783e+05 -3.6885e+05  2.9538e+05
2.1570e+01  1.6958e+05 -3.9296e+05  3.2671e+05
2.1580e+01  1.9988e+05 -4.0973e+05  3.4955e+05
2.1590e+01  2.2567e+05 -4.0799e+05  3.5937e+05
2.1600e+01  2.4588e+05 -3.8235e+05  3.5181e+05
2.1610e+01  2.6189e+05 -3.3532e+05  3.2507e+05
2.1620e+01  2.7767e+05 -2.7587e+05  2.8436e+05
2.1630e+01  2.9780e+05 -2.1677e+05  2.4342e+05
2.1640e+01  3.2467e+05 -1.7102e+05  2.1848e+05
2.1650e+01  3.5589e+05 -1.4644e+05  2.1673e+05
2.1660e+01  3.8466e+05 -1.4201e+05  2.3152e+05
2.1670e+01  4.0431e+05 -1.5062e+05  2.4776e+05
2.1680e+01  4.1200e+05 -1.6310e+05  2.5114e+05
2.1690e+01  4.0839e+05 -1.7235e+05  2.3660e+05
2.1700e+01  3.9496e+05 -1.7686e+05  2.0900e+05
2.1710e+01  3.7191e+05 -1.7771e+05  1.7830e+05
2.1720e+01  3.3745e+05 -1.7250e+05  1.5547e+05
2.1730e+01  2.8888e+05 -1.5746e+05  1.4616e+05
2.1740e+01  2.2649e+05 -1.3266e+05  1.4570e+05
2.1750e+01  1.5592e+05 -1.0164e+05  1.4221e+05
2.1760e+01  8.5275e+04 -6.7377e+04  1.2661e+05
2.1770e+01  2.0343e+04 -3.0217e+04  9.8259e+04
2.1780e+01 -3.7450e+04  8.5382e+03  6.2730e+04
2.1790e+01 -8.8298e+04  4.3319e+04  2.8469e+04
2.1800e+01 -1.3115e+05  6.8017e+04  2.2880e+03
2.1810e+01 -1.6470e+05  8.0614e+04 -1.3979e+04
2.1820e+01 -1.8903e+05  8.3083e+04 -2.1241e+04
2.1830e+01 -2.0616e+05  7.8974e+04 -1.9775e+04
2.1840e+01 -2.1913e+05  7.2398e+04 -9.3590e+03
2.1850e+01 -2.2866e+05  6.8287e+04  1.0598e+04
2.1860e+01 -2.3231e+05  7.0533e+04  3.8642e+04
2.1870e+01 -2.2796e+05  7.9753e+04  6.8837e+04
2.1880e+01 -2.1735e+05  9.4031e+04  9.3198e+04
2.1890e+01 -2.0518e+05  1.1018e+05  1.0378e+05
2.1900e+01 -1.9432e+05  1.2453e+05  9.5456e+04
2.1910e+01 -1.8345e+05  1.3487e+05  7.0011e+04
2.1920e+01 -1.6944e+05  1.4128e+05  3.5774e+04
2.1930e+01 -1.5024e+05  1.4494e+05  1.7350e+03
2.1940e+01 -1.2594e+05  1.4602e+05 -2.6252e+04
2.1950e+01 -9.8291e+04  1.4285e+05 -4.4604e+04
2.1960e+01 -7.1273e+04  1.3397e+05 -5.1682e+04
2.1970e+01 -5.0563e+04  1.2045e+05 -4.6874e+04
2.1980e+01 -4.0610e+04  1.0488e+05 -2.9401e+04
2.1990e+01 -4.1523e+04  8.9336e+04  1.5200e+02
2.2000e+01 -4.8397e+04  7.5517e+04  3.5646e+04
2.2010e+01 -5.3889e+04  6.4956e+04  6.4776e+04
2.2020e+01 -5.2992e+04  5.8216e+04  7.7071e+04
2.2030e+01 -4.7776e+04  5.2243e+04  7.0167e+04
2.2040e+01 -4.6284e+04  4.0473e+04  4.8503e+04
2.2050e+01 -5.4833e+04  1.8350e+04  1.9370e+04
2.2060e+01 -7.2858e+04 -1.1894e+04 -8.6490e+03
2.2070e+01 -9.4117e+04 -4.1619e+04 -2.5466e+04
2.2080e+01 -1.0965e+05 -6.2292e+04 -2.3217e+04
2.2090e+01 -1.1206e+05 -6.9148e+04 -1.1940e+03
2.2100e+01 -1.0009e+05 -6.0636e+04  3.3309e+04
2.2110e+01 -8.0337e+04 -3.8799e+04  6.8114e+04
2.2120e+01 -6.3748e+04 -7.7188e+03  9.0788e+04
2.2130e+01 -5.8042e+04  2.9357e+04  9.5457e+04
2.2140e+01 -6.3871e+04  7.0872e+04  8.6646e+04
2.2150e+01 -7.7024e+04  1.1362e+05  7.5252e+04
2.2160e+01 -9.3208e+04  1.4965e+05  7.2272e+04
2.2170e+01 -1.1106e+05  1.7016e+05  8.5803e+04
2.2180e+01 -1.3158e+05  1.7211e+05  1.1804e+05
2.2190e+01 -1.5576e+05  1.5906e+05  1.5981e+05
2.2200e+01 -1.8171e+05  1.3896e+05  1.9432e+05
2.2210e+01 -2.0382e+05  1.2209e+05  2.0925e+05
2.2220e+01 -2.1592e+05  1.1653e+05  2.0326e+05
2.2230e+01 -2.1485e+05  1.2539e+05  1.8277e+05
2.2240e+01 -2.0161e+05  1.4595e+05  1.5639e+05
2.2250e+01 -1.8089e+05  1.7140e+05  1.3144e+05
2.2260e+01 -1.5867e+05  1.9432e+05  1.1111e+05
2.2270e+01 -1.3920e+05  2.0886e+05  9.4995e+04
2.2280e+01 -1.2429e+05  2.1171e+05  8.0939e+04
2.2290e+01 -1.1354e+05  2.0388e+05  6.9281e+04
2.2300e+01 -1.0398e+05  1.9222e+05  6.6475e+04
2.2310e+01 -9.0195e+04  1.8495e+05  8.0059e+04
2.2320e+01 -6.7115e+04  1.8644e+05  1.0960e+05
2.2330e+01 -3.4395e+04  1.9624e+05  1.4416e+05
2.2340e+01  1.6832e+03  2.1137e+05  1.6920e+05
2.2350e+01  3.1264e+04  2.2987e+05  1.7381e+05
2.2360e+01  4.7643e+04  2.5115e+05  1.5471e+05
2.2370e+01  5.2442e+04  2.7505e+05  1.1766e+05
2.2380e+01  5.3427e+04  3.0036e+05  7.4656e+04
2.2390e+01  5.7500e+04  3.2272e+05  3.7796e+04
2.2400e+01  6.6237e+04  3.3517e+05  1.3769e+04
2.2410e+01  7.6449e+04  3.3168e+05  1.6910e+03
2.2420e+01  8.3054e+04  3.1159e+05 -5.5990e+03
2.2430e+01  8.0987e+04  2.8052e+05 -1.7527e+04
2.2440e+01  6.7793e+04  2.4638e+05 -4.2310e+04
2.2450e+01  4.6028e+04  2.1496e+05 -8.4319e+04
2.2460e+01  2.1773e+04  1.8801e+05 -1.4172e+05
2.2470e+01  6.6263e+02  1.6499e+05 -2.0589e+05
2.2480e+01 -1.4886e+04  1.4604e+05 -2.6322e+05
2.2490e+01 -2.5319e+04  1.3219e+05 -2.9967e+05
2.2500e+01 -3.3017e+04  1.2391e+05 -3.0701e+05
2.2510e+01 -4.1568e+04  1.2061e+05 -2.8607e+05
2.2520e+01 -5.2733e+04  1.2115e+05 -2.4438e+05
2.2530e+01 -6.3860e+04  1.2532e+05 -1.9106e+05
2.2540e+01 -6.9833e+04  1.3334e+05 -1.3259e+05
2.2550e+01 -6.7388e+04  1.4229e+05 -7.4257e+04
2.2560e+01 -5.6904e+04  1.4679e+05 -2.3364e+04
2.2570e+01 -4.2241e+04  1.4424e+05  1.1245e+04
2.2580e+01 -2.8658e+04  1.3668e+05  2.3924e+04
2.2590e+01 -1.9462e+04  1.2660e+05  1.7288e+04
2.2600e+01 -1.5574e+04  1.1431e+05  1.5900e+02
2.2610e+01 -1.6059e+04  9.9839e+04 -1.8707e+04
2.2620e+01 -1.8354e+04  8.4571e+04 -3.3738e+04
2.2630e+01 -1.9032e+04  6.9641e+04 -4.1129e+04
2.2640e+01 -1.4847e+04  5.4822e+04 -3.7350e+04
2.2650e+01 -4.0508e+03  3.9992e+04 -2.2476e+04
2.2660e+01  1.2374e+04  2.8077e+04 -2.0410e+03
2.2670e+01  3.0843e+04  2.4115e+04  1.6924e+04
2.2680e+01  4.7536e+04  2.9579e+04  3.1445e+04
2.2690e+01  6.1101e+04  3.9421e+04  4.3717e+04
2.2700e+01  7.3435e+04  4.4668e+04  5.6636e+04
2.2710e+01  8.7532e+04  3.7615e+04  7.1508e+04
2.2720e+01  1.0435e+05  1.5033e+04  8.8516e+04
2.2730e+01  1.2070e+05 -2.0039e+04  1.0575e+05
2.2740e+01  1.3013e+05 -5.7960e+04  1.1990e+05
2.2750e+01  1.2708e+05 -8.7216e+04  1.2871e+05
2.2760e+01  1.0995e+05 -9.9568e+04  1.3153e+05
2.2770e+01  8.2155e+04 -9.1931e+04  1.2810e+05
2.2780e+01  5.1487e+04 -6.6084e+04  1.1803e+05
2.2790e+01  2.7399e+04 -2.6839e+04  1.0161e+05
2.2800e+01  1.6713e+04  1.8790e+04  7.9030e+04
2.2810e+01  1.9526e+04  6.2824e+04  4.9973e+04
2.2820e+01  2.9392e+04  9.8990e+04  1.5483e+04
2.2830e+01  3.7814e+04  1.2267e+05 -2.2060e+04
2.2840e+01  3.9103e+04  1.3074e+05 -6.0806e+04
2.2850e+01  3.2068e+04  1.2307e+05 -9.9396e+04
2.2860e+01  1.8979e+04  1.0216e+05 -1.3680e+05
2.2870e+01  4.3463e+03  7.1852e+04 -1.7326e+05
2.2880e+01 -7.4030e+03  3.6152e+04 -2.0813e+05
2.2890e+01 -1.3850e+04 -2.5877e+03 -2.3903e+05
2.2900e+01 -1.4133e+04 -4.2142e+04 -2.6435e+05
2.2910e+01 -8.0780e+03 -7.6693e+04 -2.8342e+05
2.2920e+01  4.4473e+03 -9.9095e+04 -2.9482e+05
2.2930e+01  2.3038e+04 -1.0703e+05 -2.9736e+05
2.2940e+01  4.5539e+04 -1.0385e+05 -2.9289e+05
2.2950e+01  6.8208e+04 -9.5933e+04 -2.8634e+05
2.2960e+01  8.6433e+04 -9.1406e+04 -2.8266e+05
2.2970e+01  9.6273e+04 -9.6916e+04 -2.8367e+05
2.2980e+01  9.6986e+04 -1.1327e+05 -2.8795e+05
2.2990e+01  9.1892e+04 -1.3461e+05 -2.9226e+05
2.3000e+01  8.5542e+04 -1.5185e+05 -2.9235e+05
2.3010e+01  8.0547e+04 -1.5830e+05 -2.8392e+05
2.3020e+01  7.7746e+04 -1.5263e+05 -2.6459e+05
2.3030e+01  7.6836e+04 -1.3741e+05 -2.3682e+05
2.3040e+01  7.6074e+04 -1.1531e+05 -2.0749e+05
2.3050e+01  7.2868e+04 -8.7729e+04 -1.8354e+05
2.3060e+01  6.5491e+04 -5.6795e+04 -1.6816e+05
2.3070e+01  5.4074e+04 -2.5975e+04 -1.6048e+05
2.3080e+01  4.0130e+04  5.0963e+02 -1.5767e+05
2.3090e+01  2.6073e+04  1.8203e+04 -1.5706e+05
2.3100e+01  1.4381e+04  2.4297e+04 -1.5733e+05
2.3110e+01  6.5992e+03  1.9675e+04 -1.5928e+05
2.3120e+01  3.5338e+03  9.5245e+03 -1.6536e+05
2.3130e+01  5.9904e+03  1.8199e+03 -1.7664e+05
2.3140e+01  1.4564e+04  3.2112e+03 -1.8980e+05
2.3150e+01  2.8287e+04  1.4430e+04 -2.0003e+05
2.3160e+01  4.3843e+04  3.0372e+04 -2.0603e+05
2.3170e+01  5.6620e+04  4.5210e+04 -2.1014e+05
2.3180e+01  6.2487e+04  5.6036e+04 -2.1441e+05
2.3190e+01  5.8678e+04  6.2465e+04 -2.1855e+05
2.3200e+01  4.3815e+04  6.4578e+04 -2.2297e+05
2.3210e+01  1.8448e+04  6.3101e+04 -2.3011e+05
2.3220e+01 -1.3749e+04  6.0039e+04 -2.4090e+05
2.3230e+01 -4.6409e+04  5.6902e+04 -2.5215e+05
2.3240e+01 -7.2736e+04  5.3837e+04 -2.5791e+05
2.3250e+01 -8.8300e+04  4.8913e+04 -2.5345e+05
2.3260e+01 -9.2572e+04  3.7366e+04 -2.3693e+05
2.3270e+01 -8.6968e+04  1.3604e+04 -2.0809e+05
2.3280e+01 -7.2921e+04 -2.5188e+04 -1.6710e+05
2.3290e+01 -5.2349e+04 -7.5928e+04 -1.1453e+05
2.3300e+01 -2.8414e+04 -1.3015e+05 -5.2329e+04
2.3310e+01 -5.1961e+03 -1.7819e+05  1.4458e+04
2.3320e+01  1.4699e+04 -2.1300e+05  7.7478e+04
2.3330e+01  3.0325e+04 -2.3219e+05  1.2699e+05
2.3340e+01  3.9869e+04 -2.3863e+05  1.5534e+05
2.3350e+01  4.0265e+04 -2.3728e+05  1.6070e+05
2.3360e+01  2.8708e+04 -2.3137e+05  1.4755e+05
2.3370e+01  5.1667e+03 -2.2236e+05  1.2423e+05
2.3380e+01 -2.6186e+04 -2.1250e+05  9.9564e+04
2.3390e+01 -5.7616e+04 -2.0586e+05  7.9825e+04
2.3400e+01 -8.0455e+04 -2.0487e+05  6.8405e+04
2.3410e+01 -8.8838e+04 -2.0755e+05  6.7948e+04
2.3420e+01 -8.1876e+04 -2.0922e+05  8.0737e+04
2.3430e+01 -6.3746e+04 -2.0616e+05  1.0471e+05
2.3440e+01 -4.1046e+04 -1.9765e+05  1.3217e+05
2.3450e+01 -1.9798e+04 -1.8497e+05  1.5351e+05
2.3460e+01 -3.2056e+03 -1.7041e+05  1.6128e+05
2.3470e+01  9.2376e+03 -1.5787e+05  1.5288e+05
2.3480e+01  2.0912e+04 -1.5260e+05  1.3065e+05
2.3490e+01  3.5794e+04 -1.5827e+05  1.0118e+05
2.3500e+01  5.4909e+04 -1.7463e+05  7.2715e+04
2.3510e+01  7.5277e+04 -1.9796e+05  5.1333e+04
2.3520e+01  9.3210e+04 -2.2272e+05  4.1038e+04
2.3530e+01  1.0735e+05 -2.4445e+05  4.3975e+04
2.3540e+01  1.1839e+05 -2.6082e+05  5.8081e+04
2.3550e+01  1.2694e+05 -2.7028e+05  7.6981e+04
2.3560e+01  1.3275e+05 -2.7155e+05  9.3386e+04
2.3570e+01  1.3633e+05 -2.6401e+05  1.0190e+05
2.3580e+01  1.3988e+05 -2.4801e+05  1.0063e+05
2.3590e+01  1.4518e+05 -2.2486e+05  9.2394e+04
2.3600e+01  1.5151e+05 -1.9686e+05  8.2861e+04
2.3610e+01  1.5533e+05 -1.6699e+05  7.6869e+04
2.3620e+01  1.5198e+05 -1.3749e+05  7.5801e+04
2.3630e+01  1.3816e+05 -1.0986e+05  7.6716e+04
2.3640e+01  1.1360e+05 -8.6318e+04  7.3966e+04
2.3650e+01  8.1260e+04 -6.9779e+04  6.2862e+04
2.3660e+01  4.6160e+04 -6.1284e+04  4.2875e+04
2.3670e+01  1.3504e+04 -5.8603e+04  1.7453e+04
2.3680e+01 -1.2707e+04 -5.7210e+04 -8.7030e+03
2.3690e+01 -3.1111e+04 -5.2604e+04 -3.2827e+04
2.3700e+01 -4.2857e+04 -4.2717e+04 -5.4749e+04
2.3710e+01 -4.9968e+04 -2.7861e+04 -7.3684e+04
2.3720e+01 -5.4125e+04 -1.0007e+04 -8.6425e+04
2.3730e+01 -5.5949e+04  7.2644e+03 -8.8285e+04
2.3740e+01 -5.6173e+04  2.0601e+04 -7.7173e+04
2.3750e+01 -5.5722e+04  2.8588e+04 -5.6494e+04
2.3760e+01 -5.4015e+04  3.1489e+04 -3.2110e+04
2.3770e+01 -4.9138e+04  2.9604e+04 -9.1540e+03
2.3780e+01 -4.0354e+04  2.2635e+04  9.1630e+03
2.3790e+01 -3.0145e+04  1.1018e+04  2.1994e+04
2.3800e+01 -2.2619e+04 -2.9775e+03  3.0909e+04
2.3810e+01 -2.0156e+04 -1.5488e+04  3.9368e+04
2.3820e+01 -2.1727e+04 -2.2793e+04  5.0821e+04
2.3830e+01 -2.4266e+04 -2.3194e+04  6.6366e+04
2.3840e+01 -2.5475e+04 -1.7517e+04  8.3438e+04
2.3850e+01 -2.4281e+04 -7.9906e+03  9.7674e+04
2.3860e+01 -1.9888e+04  4.0459e+03  1.0547e+05
2.3870e+01 -1.2738e+04  1.9441e+04  1.0395e+05
2.3880e+01 -4.9178e+03  4.0058e+04  9.2117e+04
2.3890e+01  1.7026e+03  6.6345e+04  7.2551e+04
2.3900e+01  6.5387e+03  9.6639e+04  5.0894e+04
2.3910e+01  9.7343e+03  1.2837e+05  3.4464e+04
2.3920e+01  1.1640e+04  1.5836e+05  2.9967e+04
2.3930e+01  1.1773e+04  1.8346e+05  4.0070e+04
2.3940e+01  8.1340e+03  2.0171e+05  6.0880e+04
2.3950e+01 -1.1782e+03  2.1233e+05  8.4358e+04
2.3960e+01 -1.6058e+04  2.1550e+05  1.0235e+05
2.3970e+01 -3.3795e+04  2.1147e+05  1.0756e+05
2.3980e+01 -4.9710e+04  2.0081e+05  9.4426e+04
2.3990e+01 -5.9801e+04  1.8578e+05  6.1364e+04
2.4000e+01 -6.4277e+04  1.6952e+05  1.0972e+04
2.4010e+01 -6.7562e+04  1.5473e+05 -5.1340e+04
2.4020e+01 -7.4692e+04  1.4213e+05 -1.1750e+05
2.4030e+01 -8.8224e+04  1.2943e+05 -1.7803e+05
2.4040e+01 -1.0709e+05  1.1398e+05 -2.2426e+05
2.4050e+01 -1.2642e+05  9.4656e+04 -2.4946e+05
2.4060e+01 -1.3938e+05  7.1408e+04 -2.5032e+05
2.4070e+01 -1.4122e+05  4.4982e+04 -2.2952e+05
2.4080e+01 -1.3261e+05  1.8014e+04 -1.9596e+05
2.4090e+01 -1.1882e+05 -4.7378e+03 -1.6036e+05
2.4100e+01 -1.0538e+05 -1.9033e+04 -1.3075e+05
2.4110e+01 -9.5660e+04 -2.3262e+04 -1.1195e+05
2.4120e+01 -9.0510e+04 -1.8442e+04 -1.0535e+05
2.4130e+01 -8.7901e+04 -8.2347e+03 -1.0819e+05
2.4140e+01 -8.3382e+04  2.5327e+03 -1.1470e+05
2.4150e+01 -7.1833e+04  1.1586e+04 -1.1758e+05
2.4160e+01 -5.0555e+04  1.9946e+04 -1.1134e+05
2.4170e+01 -2.1570e+04  3.0445e+04 -9.6900e+04
2.4180e+01  8.4617e+03  4.7026e+04 -8.2423e+04
2.4190e+01  3.1179e+04  7.2371e+04 -7.8472e+04
2.4200e+01  4.0972e+04  1.0515e+05 -9.1664e+04
2.4210e+01  3.6842e+04  1.4101e+05 -1.2076e+05
2.4220e+01  2.1807e+04  1.7658e+05 -1.5688e+05
2.4230e+01  1.1323e+03  2.1047e+05 -1.8652e+05
2.4240e+01 -2.0647e+04  2.4058e+05 -1.9694e+05
2.4250e+01 -4.1380e+04  2.6258e+05 -1.8355e+05
2.4260e+01 -6.0826e+04  2.7246e+05 -1.5230e+05
2.4270e+01 -7.9987e+04  2.7015e+05 -1.1470e+05
2.4280e+01 -9.8924e+04  2.5941e+05 -8.0968e+04
2.4290e+01 -1.1468e+05  2.4416e+05 -5.5982e+04
2.4300e+01 -1.2340e+05  2.2620e+05 -3.9462e+04
2.4310e+01 -1.2315e+05  2.0573e+05 -2.7712e+04
2.4320e+01 -1.1364e+05  1.8192e+05 -1.4952e+04
2.4330e+01 -9.5151e+04  1.5246e+05  3.6390e+03
2.4340e+01 -7.0003e+04  1.1552e+05  2.7266e+04
2.4350e+01 -4.2683e+04  7.2227e+04  4.8421e+04
2.4360e+01 -1.7610e+04  2.7050e+04  5.7056e+04
2.4370e+01  2.6181e+03 -1.3328e+04  4.6696e+04
2.4380e+01  1.7696e+04 -4.3565e+04  1.9364e+04
2.4390e+01  2.9342e+04 -6.3545e+04 -1.4714e+04
2.4400e+01  3.9398e+04 -7.7354e+04 -4.2077e+04
2.4410e+01  4.7387e+04 -8.9060e+04 -5.0991e+04
2.4420e+01  5.1016e+04 -1.0034e+05 -3.5141e+04
2.4430e+01  4.8695e+04 -1.0952e+05  3.9580e+03
2.4440e+01  4.1365e+04 -1.1308e+05  5.7567e+04
2.4450e+01  3.3077e+04 -1.0941e+05  1.1291e+05
2.4460e+01  2.9199e+04 -1.0037e+05  1.5805e+05
2.4470e+01  3.3284e+04 -8.9660e+04  1.8740e+05
2.4480e+01  4.5496e+04 -8.0144e+04  2.0314e+05
2.4490e+01  6.2842e+04 -7.2397e+04  2.1159e+05
2.4500e+01  8.0706e+04 -6.5474e+04  2.1874e+05
2.4510e+01  9.5407e+04 -5.8839e+04  2.2952e+05
2.4520e+01  1.0595e+05 -5.4597e+04  2.4798e+05
2.4530e+01  1.1310e+05 -5.6675e+04  2.7512e+05
2.4540e+01  1.1785e+05 -6.6704e+04  3.0818e+05
2.4550e+01  1.2091e+05 -8.2297e+04  3.4164e+05
2.4560e+01  1.2210e+05 -9.8713e+04  3.6898e+05
2.4570e+01  1.2048e+05 -1.1193e+05  3.8509e+05
2.4580e+01  1.1521e+05 -1.2111e+05  3.8701e+05
2.4590e+01  1.0572e+05 -1.2677e+05  3.7332e+05
2.4600e+01  9.2432e+04 -1.2828e+05  3.4547e+05
2.4610e+01  7.8031e+04 -1.2384e+05  3.0881e+05
2.4620e+01  6.6808e+04 -1.1162e+05  2.6993e+05
2.4630e+01  6.2049e+04 -9.1517e+04  2.3335e+05
2.4640e+01  6.3520e+04 -6.5132e+04  2.0167e+05
2.4650e+01  6.7884e+04 -3.4823e+04  1.7726e+05
2.4660e+01  7.0901e+04 -4.0450e+03  1.6084e+05
2.4670e+01  6.9159e+04  2.3569e+04  1.4965e+05
2.4680e+01  6.0805e+04  4.6257e+04  1.3776e+05
2.4690e+01  4.5458e+04  6.5078e+04  1.1970e+05
2.4700e+01  2.4853e+04  8.3232e+04  9.4863e+04
2.4710e+01  2.3553e+03  1.0257e+05  6.7084e+04
2.4720e+01 -1.8153e+04  1.2024e+05  3.9954e+04
2.4730e+01 -3.3056e+04  1.3031e+05  1.2567e+04
2.4740e+01 -4.1060e+04  1.2839e+05 -1.9850e+04
2.4750e+01 -4.4129e+04  1.1388e+05 -6.1089e+04
2.4760e+01 -4.6047e+04  8.8798e+04 -1.0977e+05
2.4770e+01 -4.9465e+04  5.6055e+04 -1.5957e+05
2.4780e+01 -5.4413e+04  1.9600e+04 -2.0204e+05
2.4790e+01 -5.9271e+04 -1.5383e+04 -2.2971e+05
2.4800e+01 -6.2491e+04 -4.4210e+04 -2.4001e+05
2.4810e+01 -6.4347e+04 -6.4017e+04 -2.3697e+05
2.4820e+01 -6.6945e+04 -7.4377e+04 -2.2910e+05
2.4830e+01 -7.2663e+04 -7.7583e+04 -2.2446e+05
2.4840e+01 -8.2515e+04 -7.7552e+04 -2.2585e+05
2.4850e+01 -9.6000e+04 -7.8311e+04 -2.3075e+05
2.4860e+01 -1.1200e+05 -8.1307e+04 -2.3536e+05
2.4870e+01 -1.2873e+05 -8.3865e+04 -2.3818e+05
2.4880e+01 -1.4390e+05 -8.0836e+04 -2.3964e+05
2.4890e+01 -1.5601e+05 -6.8514e+04 -2.4096e+05
2.4900e+01 -1.6525e+05 -4.8567e+04 -2.4418e+05
2.4910e+01 -1.7277e+05 -2.6983e+04 -2.5224e+05
2.4920e+01 -1.7852e+05 -9.3100e+03 -2.6802e+05
2.4930e+01 -1.8006e+05  3.4388e+03 -2.9212e+05
2.4940e+01 -1.7473e+05  1.4483e+04 -3.2061e+05
2.4950e+01 -1.6300e+05  2.6409e+04 -3.4578e+05
2.4960e+01 -1.4913e+05  3.8644e+04 -3.5933e+05
2.4970e+01 -1.3741e+05  4.8235e+04 -3.5591e+05
2.4980e+01 -1.2893e+05  5.2096e+04 -3.3573e+05
2.4990e+01 -1.2159e+05  4.9808e+04 -3.0330e+05
