stlo:  120.6328
stla:   22.6119
stel:    139.00
     T           E           N           Z
 2.8200e+01  1.5855e+05 -3.3023e+04 -7.6238e+04
 2.8210e+01  1.6837e+05 -4.9897e+04 -6.2743e+04
 2.8220e+01  1.7100e+05 -6.1699e+04 -4.7533e+04
 2.8230e+01  1.6599e+05 -6.7831e+04 -3.4539e+04
 2.8240e+01  1.5356e+05 -6.8730e+04 -2.5219e+04
 2.8250e+01  1.3444e+05 -6.4858e+04 -1.8843e+04
 2.8260e+01  1.0994e+05 -5.6005e+04 -1.3771e+04
 2.8270e+01  8.1620e+04 -4.2536e+04 -8.8560e+03
 2.8280e+01  5.1468e+04 -2.6336e+04 -3.9620e+03
 2.8290e+01  2.2719e+04 -1.0070e+04 -1.0000e+02
 2.8300e+01 -1.7800e+02  3.7160e+03  4.0500e+02
 2.8310e+01 -1.2887e+04  1.3474e+04 -4.2710e+03
 2.8320e+01 -1.2905e+04  1.8829e+04 -1.3515e+04
 2.8330e+01 -1.2750e+03  2.0437e+04 -2.4638e+04
 2.8340e+01  1.7476e+04  1.9637e+04 -3.3890e+04
 2.8350e+01  3.7603e+04  1.7385e+04 -3.8343e+04
 2.8360e+01  5.5050e+04  1.3542e+04 -3.7259e+04
 2.8370e+01  6.9205e+04  7.4630e+03 -3.2276e+04
 2.8380e+01  8.2456e+04 -1.3670e+03 -2.6670e+04
 2.8390e+01  9.7867e+04 -1.3387e+04 -2.3529e+04
 2.8400e+01  1.1629e+05 -2.8307e+04 -2.4508e+04
 2.8410e+01  1.3561e+05 -4.4205e+04 -2.9456e+04
 2.8420e+01  1.5197e+05 -5.7361e+04 -3.7277e+04
 2.8430e+01  1.6114e+05 -6.3717e+04 -4.7612e+04
 2.8440e+01  1.5963e+05 -6.0941e+04 -6.1584e+04
 2.8450e+01  1.4540e+05 -4.9489e+04 -8.0916e+04
 2.8460e+01  1.1873e+05 -3.2404e+04 -1.0639e+05
 2.8470e+01  8.2905e+04 -1.3270e+04 -1.3678e+05
 2.8480e+01  4.3735e+04  5.5070e+03 -1.6892e+05
 2.8490e+01  8.0800e+03  2.3267e+04 -1.9828e+05
 2.8500e+01 -1.7790e+04  4.0868e+04 -2.2038e+05
 2.8510e+01 -2.9972e+04  5.9240e+04 -2.3323e+05
 2.8520e+01 -2.8648e+04  7.8620e+04 -2.3763e+05
 2.8530e+01 -1.8016e+04  9.8092e+04 -2.3581e+05
 2.8540e+01 -3.8990e+03  1.1482e+05 -2.2961e+05
 2.8550e+01  8.5180e+03  1.2508e+05 -2.1940e+05
 2.8560e+01  1.5893e+04  1.2660e+05 -2.0445e+05
 2.8570e+01  1.7404e+04  1.2044e+05 -1.8392e+05
 2.8580e+01  1.5164e+04  1.1068e+05 -1.5867e+05
 2.8590e+01  1.2912e+04  1.0245e+05 -1.3214e+05
 2.8600e+01  1.4001e+04  9.9571e+04 -1.0888e+05
 2.8610e+01  2.0223e+04  1.0188e+05 -9.3187e+04
 2.8620e+01  3.0999e+04  1.0535e+05 -8.8407e+04
 2.8630e+01  4.4081e+04  1.0488e+05 -9.5224e+04
 2.8640e+01  5.6372e+04  9.7133e+04 -1.1071e+05
 2.8650e+01  6.4362e+04  8.2228e+04 -1.2958e+05
 2.8660e+01  6.5678e+04  6.4053e+04 -1.4584e+05
 2.8670e+01  5.9850e+04  4.8993e+04 -1.5567e+05
 2.8680e+01  4.7899e+04  4.2997e+04 -1.5851e+05
 2.8690e+01  3.1955e+04  4.8458e+04 -1.5637e+05
 2.8700e+01  1.4618e+04  6.3333e+04 -1.5238e+05
 2.8710e+01 -1.4560e+03  8.2552e+04 -1.4865e+05
 2.8720e+01 -1.4889e+04  1.0051e+05 -1.4640e+05
 2.8730e+01 -2.6141e+04  1.1342e+05 -1.4659e+05
 2.8740e+01 -3.6594e+04  1.2012e+05 -1.4963e+05
 2.8750e+01 -4.7639e+04  1.2128e+05 -1.5479e+05
 2.8760e+01 -5.9583e+04  1.1864e+05 -1.6086e+05
 2.8770e+01 -7.2063e+04  1.1416e+05 -1.6704e+05
 2.8780e+01 -8.3859e+04  1.0890e+05 -1.7254e+05
 2.8790e+01 -9.3079e+04  1.0260e+05 -1.7559e+05
 2.8800e+01 -9.8041e+04  9.4639e+04 -1.7409e+05
 2.8810e+01 -9.7480e+04  8.4902e+04 -1.6810e+05
 2.8820e+01 -9.1491e+04  7.3709e+04 -1.6042e+05
 2.8830e+01 -8.1238e+04  6.0915e+04 -1.5562e+05
 2.8840e+01 -6.8508e+04  4.5725e+04 -1.5778e+05
 2.8850e+01 -5.5608e+04  2.7488e+04 -1.6773e+05
 2.8860e+01 -4.4720e+04  7.2110e+03 -1.8182e+05
 2.8870e+01 -3.7552e+04 -1.2056e+04 -1.9320e+05
 2.8880e+01 -3.4668e+04 -2.6438e+04 -1.9412e+05
 2.8890e+01 -3.5576e+04 -3.3198e+04 -1.7807e+05
 2.8900e+01 -3.9580e+04 -3.2345e+04 -1.4356e+05
 2.8910e+01 -4.5622e+04 -2.6479e+04 -9.5800e+04
 2.8920e+01 -5.1687e+04 -1.9609e+04 -4.4657e+04
 2.8930e+01 -5.4784e+04 -1.5620e+04 -7.0000e+01
 2.8940e+01 -5.1813e+04 -1.6709e+04  3.1726e+04
 2.8950e+01 -4.0951e+04 -2.2404e+04  4.9401e+04
 2.8960e+01 -2.2799e+04 -3.0295e+04  5.5989e+04
 2.8970e+01 -3.9900e+02 -3.8318e+04  5.6745e+04
 2.8980e+01  2.2288e+04 -4.5721e+04  5.6830e+04
 2.8990e+01  4.1743e+04 -5.2879e+04  5.9671e+04
 2.9000e+01  5.5086e+04 -6.0614e+04  6.6441e+04
 2.9010e+01  6.0662e+04 -6.9017e+04  7.6221e+04
 2.9020e+01  5.9362e+04 -7.7595e+04  8.6633e+04
 2.9030e+01  5.4018e+04 -8.5538e+04  9.5087e+04
 2.9040e+01  4.8111e+04 -9.1741e+04  9.9847e+04
 2.9050e+01  4.5097e+04 -9.5268e+04  9.9981e+04
 2.9060e+01  4.7234e+04 -9.5889e+04  9.5092e+04
 2.9070e+01  5.5284e+04 -9.4330e+04  8.6652e+04
 2.9080e+01  6.8606e+04 -9.1476e+04  7.8248e+04
 2.9090e+01  8.5117e+04 -8.7845e+04  7.4326e+04
 2.9100e+01  1.0164e+05 -8.3790e+04  7.8324e+04
 2.9110e+01  1.1469e+05 -7.9990e+04  9.1025e+04
 2.9120e+01  1.2176e+05 -7.7147e+04  1.1033e+05
 2.9130e+01  1.2237e+05 -7.4932e+04  1.3158e+05
 2.9140e+01  1.1861e+05 -7.2418e+04  1.4935e+05
 2.9150e+01  1.1337e+05 -6.8715e+04  1.6006e+05
 2.9160e+01  1.0793e+05 -6.3107e+04  1.6392e+05
 2.9170e+01  1.0156e+05 -5.6100e+04  1.6409e+05
 2.9180e+01  9.2505e+04 -4.9966e+04  1.6414e+05
 2.9190e+01  8.0412e+04 -4.7656e+04  1.6663e+05
 2.9200e+01  6.7248e+04 -5.1409e+04  1.7281e+05
 2.9210e+01  5.5005e+04 -6.1520e+04  1.8251e+05
 2.9220e+01  4.4186e+04 -7.5481e+04  1.9449e+05
 2.9230e+01  3.3785e+04 -8.9350e+04  2.0753e+05
 2.9240e+01  2.2091e+04 -9.9977e+04  2.2077e+05
 2.9250e+01  7.8820e+03 -1.0564e+05  2.3342e+05
 2.9260e+01 -8.4970e+03 -1.0640e+05  2.4400e+05
 2.9270e+01 -2.4870e+04 -1.0373e+05  2.4942e+05
 2.9280e+01 -3.8667e+04 -9.8921e+04  2.4594e+05
 2.9290e+01 -4.8522e+04 -9.2281e+04  2.3175e+05
 2.9300e+01 -5.5392e+04 -8.3634e+04  2.0872e+05
 2.9310e+01 -6.1614e+04 -7.2905e+04  1.8093e+05
 2.9320e+01 -6.7913e+04 -6.0729e+04  1.5201e+05
 2.9330e+01 -7.2605e+04 -4.8321e+04  1.2436e+05
 2.9340e+01 -7.3182e+04 -3.6670e+04  9.9099e+04
 2.9350e+01 -6.8024e+04 -2.6410e+04  7.5704e+04
 2.9360e+01 -5.6851e+04 -1.8009e+04  5.3317e+04
 2.9370e+01 -3.9995e+04 -1.1575e+04  3.2440e+04
 2.9380e+01 -1.7838e+04 -7.2160e+03  1.5061e+04
 2.9390e+01  8.7420e+03 -4.9350e+03  3.3940e+03
 2.9400e+01  3.7611e+04 -4.3780e+03 -7.3300e+02
 2.9410e+01  6.5391e+04 -5.4350e+03  2.7760e+03
 2.9420e+01  8.8198e+04 -8.3710e+03  1.1202e+04
 2.9430e+01  1.0291e+05 -1.2980e+04  2.1424e+04
 2.9440e+01  1.0842e+05 -1.7612e+04  3.2641e+04
 2.9450e+01  1.0654e+05 -1.9479e+04  4.6255e+04
 2.9460e+01  1.0145e+05 -1.6465e+04  6.4134e+04
 2.9470e+01  9.6671e+04 -8.8030e+03  8.6966e+04
 2.9480e+01  9.3148e+04  8.6300e+02  1.1186e+05
 2.9490e+01  9.0001e+04  9.3540e+03  1.3200e+05
 2.9500e+01  8.5537e+04  1.4707e+04  1.4024e+05
 2.9510e+01  7.8224e+04  1.5957e+04  1.3322e+05
 2.9520e+01  6.7483e+04  1.2948e+04  1.1351e+05
 2.9530e+01  5.3956e+04  6.3010e+03  8.7774e+04
 2.9540e+01  3.9388e+04 -3.0580e+03  6.3545e+04
 2.9550e+01  2.5874e+04 -1.4348e+04  4.6337e+04
 2.9560e+01  1.5459e+04 -2.7222e+04  3.7759e+04
 2.9570e+01  1.0610e+04 -4.1123e+04  3.5524e+04
 2.9580e+01  1.3252e+04 -5.4773e+04  3.5333e+04
 2.9590e+01  2.3040e+04 -6.6122e+04  3.4291e+04
 2.9600e+01  3.7474e+04 -7.2655e+04  3.1937e+04
 2.9610e+01  5.3217e+04 -7.2289e+04  2.9269e+04
 2.9620e+01  6.7528e+04 -6.4306e+04  2.7999e+04
 2.9630e+01  7.8347e+04 -4.9871e+04  2.9849e+04
 2.9640e+01  8.4137e+04 -3.1897e+04  3.6003e+04
 2.9650e+01  8.4796e+04 -1.4166e+04  4.6440e+04
 2.9660e+01  8.1582e+04 -2.2800e+02  6.0223e+04
 2.9670e+01  7.5790e+04  7.4560e+03  7.6116e+04
 2.9680e+01  6.7721e+04  8.1650e+03  9.2217e+04
 2.9690e+01  5.6946e+04  3.0770e+03  1.0594e+05
 2.9700e+01  4.3291e+04 -5.0160e+03  1.1503e+05
 2.9710e+01  2.7418e+04 -1.2608e+04  1.1909e+05
 2.9720e+01  1.0688e+04 -1.6916e+04  1.2044e+05
 2.9730e+01 -5.4100e+03 -1.7298e+04  1.2281e+05
 2.9740e+01 -1.9269e+04 -1.5267e+04  1.2827e+05
 2.9750e+01 -2.8798e+04 -1.2608e+04  1.3544e+05
 2.9760e+01 -3.1895e+04 -9.9280e+03  1.4071e+05
 2.9770e+01 -2.7730e+04 -7.2420e+03  1.4110e+05
 2.9780e+01 -1.7591e+04 -5.2460e+03  1.3672e+05
 2.9790e+01 -4.6220e+03 -5.3060e+03  1.3065e+05
 2.9800e+01  7.7640e+03 -8.0520e+03  1.2658e+05
 2.9810e+01  1.7329e+04 -1.2689e+04  1.2693e+05
 2.9820e+01  2.2998e+04 -1.8157e+04  1.3232e+05
 2.9830e+01  2.4485e+04 -2.3893e+04  1.4110e+05
 2.9840e+01  2.1980e+04 -2.9042e+04  1.4944e+05
 2.9850e+01  1.6243e+04 -3.1666e+04  1.5339e+05
 2.9860e+01  8.3540e+03 -2.9387e+04  1.5116e+05
 2.9870e+01 -1.3390e+03 -2.0564e+04  1.4358e+05
 2.9880e+01 -1.3485e+04 -5.3600e+03  1.3346e+05
 2.9890e+01 -2.8775e+04  1.3687e+04  1.2404e+05
 2.9900e+01 -4.6789e+04  3.2495e+04  1.1708e+05
 2.9910e+01 -6.5722e+04  4.7055e+04  1.1205e+05
 2.9920e+01 -8.3056e+04  5.5019e+04  1.0661e+05
 2.9930e+01 -9.6541e+04  5.5955e+04  9.8787e+04
 2.9940e+01 -1.0480e+05  5.1142e+04  8.9459e+04
 2.9950e+01 -1.0753e+05  4.3280e+04  8.2669e+04
 2.9960e+01 -1.0561e+05  3.5168e+04  8.2929e+04
 2.9970e+01 -1.0050e+05  2.8728e+04  9.2267e+04
 2.9980e+01 -9.3219e+04  2.4551e+04  1.0954e+05
 2.9990e+01 -8.4210e+04  2.1869e+04  1.3040e+05
